candidate_value,frequency,quality_score,proposed_labels,example_number,notice_id,opportunity_title,context_snippet
A-310,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,emplate Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 
A-310,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,emplate Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 
A-310,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,emplate Page 1 Repairs BEQ HP135 Project No. | SECTION A-201 EXTERIOR ELEVATIONS - CONSTRUCTION A-301 BUILDING SECTIONS A-310 WALL SECTI | SECTION DWGLIST - SI Template Page 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 
M-302,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ge 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 ME
M-302,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ge 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 ME
M-302,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ge 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 ME
M-302,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ge 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 ME
M-302,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ge 2 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 ME
M-303,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANIC
M-303,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANIC
M-303,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANIC
M-303,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANIC
M-303,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,No. | SECTION DWGLIST - SI Template Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANIC
M-304,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,late Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - 
M-304,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,late Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - 
M-304,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,late Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - 
M-304,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,late Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - 
M-304,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,late Page 3 Repairs BEQ HP135 Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - 
M-501,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ
M-501,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ
M-501,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ
M-501,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ
M-501,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,Project No. | SECTION VIEWS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ
M-502,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,WS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECT
M-502,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,WS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECT
M-502,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,WS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECT
M-502,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,WS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECT
M-502,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,WS M-302 MECHANICAL SECTION VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECT
M-503,16,50,unclassified,1,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ON VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template
M-503,16,50,unclassified,2,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ON VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template
M-503,16,50,unclassified,3,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ON VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template
M-503,16,50,unclassified,4,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ON VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template
M-503,16,50,unclassified,5,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,ON VIEWS M-303 MECHANICAL SECTION VIEWS M-304 MECHANI | SECTION VIEWS M-501 MECHANICAL DETAILS M-502 MECHANICAL DETAILS M-503 MECHANICAL DETAILS | SECTION DWGLIST - SI Template Page 4 Repairs BEQ HP135 Project No. | SECTION DWGLIST - SI Template
Questionnaire,8,50,deliverable_or_plan,1,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"Past Performance Questionnaire Contract Number Contractor ( Name Address, Zip Code) Telephone Number Email Address Type of Contract Contract Dollar Va"
Questionnaire,8,50,deliverable_or_plan,2,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"Past Performance Questionnaire Contract Number Contractor ( Name Address, Zip Code) Telephone Number Email Address Type of Contract Contract Dollar Va"
Questionnaire,8,50,deliverable_or_plan,3,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,A - Statement of work B - Cemetery Operational Standards C – Dignity Clause D- Past Performance Questionnaire E- Pricing Schedule (Excel) This is a combined synopsis/solicitation for commercial services prepared in accordance wit
Questionnaire,8,50,deliverable_or_plan,4,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,A - Statement of work B - Cemetery Operational Standards C – Dignity Clause D- Past Performance Questionnaire E- Pricing Schedule (Excel) This is a combined synopsis/solicitation for commercial services prepared in accordance wit
Questionnaire,8,50,deliverable_or_plan,5,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,A - Statement of work B - Cemetery Operational Standards C – Dignity Clause D- Past Performance Questionnaire E- Pricing Schedule (Excel) This is a combined synopsis/solicitation for commercial services prepared in accordance wit
Software,8,50,technology_or_system,1,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,rative errors? Section 8.1 and Section 8.2. The asset inventory in Attachment B lists only bi-folding ga | Section 10 - Software | Section 1.6 - Pricing and Section 7.2 - Inventory | Section 1.7.1 - Repair Labor Rates. The matrix requests a | Secti
Software,8,50,technology_or_system,2,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,rative errors? Section 8.1 and Section 8.2. The asset inventory in Attachment B lists only bi-folding ga | Section 10 - Software | Section 1.6 - Pricing and Section 7.2 - Inventory | Section 1.7.1 - Repair Labor Rates. The matrix requests a | Secti
Software,8,50,technology_or_system,3,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,"Is the contractor expected to purchase new software licenses within the fixed-price base rate, or will the Embassy provide existing proprietary software tools to our techn"
Software,8,50,technology_or_system,4,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,.2 - Inventory Section 8.1 and Section 8.2. The asset inventory in Attachment B lists only bi-folding ga | Section 10 - Software | Section 1.6 - Pricing and Section 7.2 - Inventory | Section 1.7.1 - Repair Labor Rates. The matrix requests a | Secti
Software,8,50,technology_or_system,5,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,"ing_schedule"": Section 8.1 and Section 8.2. The asset inventory in Attachment B lists only bi-folding ga | Section 10 - Software | Section 1.6 - Pricing and Section 7.2 - Inventory | Section 1.7.1 - Repair Labor Rates. The matrix requests a | Secti"
WAGE,7,50,compliance_or_clause,1,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,Contract Work Hours and Safety Standards Act - Overtime Construction Wage Rate Requirements Compensation (If included in prime contract see Block 6) Apprentices and Trainees Payrolls and Basic 
WAGE,7,50,compliance_or_clause,2,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,"[""nist""], ""wage_determination"": Part 1.8 and 29 CFR Part 7"
WAGE,7,50,compliance_or_clause,3,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,"[""nist""], ""wage_determination"": Part 1.8 and 29 CFR Part 7"
WAGE,7,50,compliance_or_clause,4,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,"A contractor who falsifies certified payroll records or induces wage kickbacks may be subject to civil or criminal prosecution, fines and/or imprisonment. "
WAGE,7,50,compliance_or_clause,5,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services","[""standard form"", ""representations and certifications""], ""wage_determination"": section of the System for Award Management | Part 12.Additionally | Part 12 and FAR Part 15. 3. This is"
CERTIFICATE,3,50,certification_or_standard,1,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,"[""certification"", ""certificate of compliance"", ""nist""], ""security"": Attachment 1. 0002 DATA REQUIREMENTS 1 EA ___NSP____ ___NSP_____ A001 EXHIBIT A | "
CERTIFICATE,3,50,certification_or_standard,2,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,SUBTITLE CERTIFICATION OF QUALITY A001 CERTIFICATE OF COMPLIANCE COMPLIANCE 4. SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION STA |
CERTIFICATE,3,50,certification_or_standard,3,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,"[""certification"", ""certificate of compliance""]} SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION STA | SECTION C."
CERTIFICATE,3,50,certification_or_standard,4,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,SUBTITLE CERTIFICATION OF QUALITY A001 CERTIFICATE OF COMPLIANCE COMPLIANCE 4. SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION STA |
CERTIFICATE,3,50,certification_or_standard,5,b9d0ecdbad264ff4a301649e05fdf09f,Socket Head Cap Screws,"[""certification"", ""certificate of compliance""]} SECTION C. 2 CODE 245 7.DD 250 REQ 9.DIST 10.FREQUENCY 12.DATE OF 1st 14.DISTRIBUTION STA | SECTION C."
PROPOSAL,2,50,buyer_process_or_document,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"Selective Service System Website Modernization FAQ June 18, 2026 Section 1 – Solicitation Administration & Proposal Submission Q1.1 – Proposal volume clarification - Section L 2.a states four (4) separately submitted bound Volumes but "
PROPOSAL,2,50,buyer_process_or_document,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"Selective Service System Website Modernization FAQ June 18, 2026 Section 1 – Solicitation Administration & Proposal Submission Q1.1 – Proposal volume clarification - Section L 2.a states four (4) separately submitted bound Volumes but "
PROPOSAL,2,50,buyer_process_or_document,3,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,• Volume I – Administrative Proposal • Volume II – Technical Proposal • Volume III – Past Performance • Volume IV – Price Proposal • Volume V – Contract Doc
PROPOSAL,2,50,buyer_process_or_document,4,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,• Volume I – Administrative Proposal • Volume II – Technical Proposal • Volume III – Past Performance • Volume IV – Price Proposal • Volume V – Contract Doc
PROPOSAL,2,50,buyer_process_or_document,5,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,• Volume I – Administrative Proposal • Volume II – Technical Proposal • Volume III – Past Performance • Volume IV – Price Proposal • Volume V – Contract Doc
