requirement_object_id,object_type,object_text,mandatory_flag,source_requirement_id,notice_id,opportunity_title,source_file,source_category,source_confidence,object_confidence
ROBJ-000242,evaluation_factor,past performance,unknown,REQ-000422,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_3.bin,evaluation,0.75,0.55
ROBJ-000243,experience_requirement,"past performance""], ""staffing"": SECTION A ............................................................................... | SECTION B -",unknown,REQ-000422,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_3.bin,evaluation,0.75,0.65
ROBJ-000244,staffing_requirement,"resume"", ""qualifications""], ""certifications"": SECTION A ......................................................................",unknown,REQ-000425,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_3.bin,certification,0.65,0.65
ROBJ-000245,staffing_requirement,"qualifications""], ""certifications"": SECTION A ............................................................................... | SECTIO",unknown,REQ-000425,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_3.bin,certification,0.65,0.65
ROBJ-000246,certification_requirement,"certificate of compliance"", ""nist""], ""security"": SECTION A ..................................................................",unknown,REQ-000427,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_3.bin,certification,0.65,0.75
ROBJ-000247,clearance_requirement,"secret"", ""classified""], ""forms"": SECTION A ...........................................",unknown,REQ-000428,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_3.bin,security,0.65,0.75
ROBJ-000248,procurement_form_or_artifact,"sf 1449"", ""representations and certifications""]} SECTION A ....................................................................",unknown,REQ-000429,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_3.bin,certification,0.7,0.65
ROBJ-000249,procurement_form_or_artifact,SF 1449 BLOCKS B.1 CONTRACT ADMINISTRATION DATA 1. SECTION B - CONTINUATION OF SF 1449 BLOCKS B.1 CONTRACT ADMINISTRATION DATA,unknown,REQ-000430,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_4.bin,certification,0.7,0.65
ROBJ-000250,procurement_form_or_artifact,SF 1449 BLOCKS B.1 CONTRACT ADMINISTRATION DATA 1. Contract A | Section I. Contractor shall have access to complete service man,yes,REQ-000431,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_4.bin,certification,0.7,0.8
ROBJ-000251,evaluation_factor,price,unknown,REQ-000438,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_4.bin,evaluation,0.75,0.55
ROBJ-000252,pricing_requirement,"unit price""], ""staffing"": SECTION B - CONTINUATION OF SF 1449 BLOCKS B.1 CONTRACT ADMINISTRATION DATA 1. Contract A | Section I. C",unknown,REQ-000438,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_4.bin,evaluation,0.75,0.65
ROBJ-000253,staffing_requirement,"qualifications""], ""certifications"": SECTION B - CONTINUATION OF SF 1449 BLOCKS B.1 CONTRACT ADMINISTRATION DATA 1. Contract A | Sectio",unknown,REQ-000441,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_4.bin,certification,0.65,0.65
ROBJ-000254,procurement_form_or_artifact,AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT J 2. Section G - Contract Administration Data 13. THIS ITEM APPLIES ONLY TO MODIFICATIONS OF C,unknown,REQ-000443,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,amendment,0.7,0.65
ROBJ-000255,procurement_form_or_artifact,AMENDMENT OF SOLICITATION NUMBER FA568226Q0014 9B. Section G - Contract Administration Data 13. THIS ITEM APPLIES ONLY TO MODIFICATIONS OF C | se,unknown,REQ-000446,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,amendment,0.65,0.65
ROBJ-000256,procurement_form_or_artifact,"amendment of solicitation"", ""modification of contract"", ""sf 30""], ""forms"": Section G - Contract Administration Data 13. THIS ITEM APPLIES ONLY TO",unknown,REQ-000454,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,amendment,0.65,0.65
ROBJ-000257,procurement_form_or_artifact,Attachment 1 - Salient Characteristics | attachment 1 Salient Characteristics. In evaluation of this factor,unknown,REQ-000455,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,certification,0.65,0.65
ROBJ-000258,evaluation_factor,"evaluation factors""], ""proposal_instructions"": Section G - Contract Administration Data 27a. SOLICITATION INCORPORATES BY REFERENCE | Sect",unknown,REQ-000457,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,evaluation,0.8,0.65
ROBJ-000259,evaluation_factor,price,unknown,REQ-000460,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,evaluation,0.8,0.55
ROBJ-000260,pricing_requirement,"firm fixed price""], ""past_performance"": Section G - Contract Administration Data 27a. SOLICITATION INCORPORATES BY REFERENCE | Section 1",unknown,REQ-000460,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,evaluation,0.8,0.65
ROBJ-000261,pricing_requirement,"unit price"", ""total price"", ""clin"", ""price schedule"", ""pricing"", ""firm fixed price""], ""past_performance"": Section G - Contract Adm",unknown,REQ-000460,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,evaluation,0.8,0.65
ROBJ-000262,pricing_requirement,"clin"", ""price schedule"", ""pricing"", ""firm fixed price""], ""past_performance"": Section G - Contract Administration Data 27a. S",unknown,REQ-000460,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,evaluation,0.8,0.65
ROBJ-000263,evaluation_factor,past performance,unknown,REQ-000462,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,evaluation,0.75,0.55
ROBJ-000264,experience_requirement,"past performance"", ""references""], ""staffing"": Section G - Contract Administration Data 27a. SOLICITATION INCORPORATES BY REFERENCE | Sec",unknown,REQ-000462,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,evaluation,0.75,0.65
ROBJ-000265,staffing_requirement,"resume""], ""certifications"": Section G - Contract Administration Data 27a. SOLICITATION INCORPORATES BY REFERENCE | Section 165",unknown,REQ-000465,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_2.bin,certification,0.65,0.65
ROBJ-000266,procurement_form_or_artifact,AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT J 2. Section G - Contract Administration Data 13. THIS ITEM APPLIES ONLY TO MODIFICATIONS OF C,unknown,REQ-000469,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,amendment,0.7,0.65
ROBJ-000267,procurement_form_or_artifact,AMENDMENT OF SOLICITATION NUMBER FA568226Q0014 9B. Section G - Contract Administration Data 13. THIS ITEM APPLIES ONLY TO MODIFICATIONS OF C | se,unknown,REQ-000472,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,amendment,0.65,0.65
ROBJ-000268,evaluation_factor,past performance,unknown,REQ-000479,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,certification,0.75,0.55
ROBJ-000269,experience_requirement,"past performance"", ""references""], ""certifications"": Section G - Contract Administration Data 13. THIS ITEM APPLIES ONLY TO MODIFICATIONS",unknown,REQ-000479,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,certification,0.75,0.65
ROBJ-000270,procurement_form_or_artifact,"amendment of solicitation"", ""modification of contract"", ""sf 30""], ""forms"": Section G - Contract Administration Data 13. THIS ITEM APPLIES ONLY TO",unknown,REQ-000482,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,amendment,0.65,0.65
ROBJ-000271,procurement_form_or_artifact,"drawings"":",unknown,REQ-000491,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_6.bin,q_and_a,0.65,0.55
ROBJ-000272,evaluation_factor,PRICE,unknown,REQ-000496,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,evaluation,0.8,0.55
ROBJ-000273,procurement_form_or_artifact,EXHIBIT A | EXHIBIT B | EXHIBIT C | EXHIBIT D | EXHIBIT E | EXHIBIT F,unknown,REQ-000496,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,evaluation,0.8,0.65
ROBJ-000274,pricing_requirement,"unit price"", ""total price"", ""clin"", ""pricing""], ""certifications"": EXHIBIT A | EXHIBIT B | EXHIBIT C | EXHIBIT D | EXHIBIT E | EXHI",unknown,REQ-000502,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,certification,0.75,0.65
ROBJ-000275,pricing_requirement,"clin"", ""pricing""], ""certifications"": EXHIBIT A | EXHIBIT B | EXHIBIT C | EXHIBIT D | EXHIBIT E | EXHIBIT F",unknown,REQ-000502,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,certification,0.75,0.65
ROBJ-000276,certification_requirement,"certificate of compliance"", ""nist""], ""security"": EXHIBIT A | EXHIBIT B | EXHIBIT C | EXHIBIT D | EXHIBIT E | EXHIBIT F",unknown,REQ-000505,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,certification,0.65,0.75
ROBJ-000277,clearance_requirement,"secret"", ""classified"", ""cui""], ""drawings"": EXHIBIT A | EXHIBIT B | EXHIBIT C | EXHIBIT",unknown,REQ-000506,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,security,0.65,0.75
ROBJ-000278,clearance_requirement,"cui""], ""drawings"": EXHIBIT A | EXHIBIT B | EXHIBIT C | EXHIBIT D | EXHIBIT E | EXHI",unknown,REQ-000506,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,security,0.65,0.75
ROBJ-000279,procurement_form_or_artifact,"drawings"": EXHIBIT A | EXHIBIT B | EXHIBIT C | EXHIBIT D | EXHIBIT E | EXHIBIT F",unknown,REQ-000506,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,security,0.65,0.65
ROBJ-000280,evaluation_factor,"evaluation factors"", ""basis for award""], ""pricing_schedule"": Section 889 | section if the Offeror responds | section 1758 of the Export Co",unknown,REQ-000509,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,evaluation,0.85,0.75
ROBJ-000281,evaluation_factor,"basis for award""], ""pricing_schedule"": Section 889 | section if the Offeror responds | section 1758 of the Export Control Reform Act of",unknown,REQ-000509,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,evaluation,0.85,0.75
ROBJ-000282,pricing_requirement,"clin"", ""pricing""], ""past_performance"": Section 889 | section if the Offeror responds | section 1758 of the Export Control Re",unknown,REQ-000511,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,pricing,0.65,0.65
ROBJ-000283,evaluation_factor,past performance,unknown,REQ-000512,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,evaluation,0.75,0.55
ROBJ-000284,experience_requirement,"past performance"", ""references""], ""staffing"": Section 889 | section if the Offeror responds | section 1758 of the Export Control Reform",unknown,REQ-000512,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,evaluation,0.75,0.65
ROBJ-000285,staffing_requirement,"resume""], ""certifications"": Section 889 | section if the Offeror responds | section 1758 of the Export Control Reform Act of 2",unknown,REQ-000515,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,certification,0.65,0.65
ROBJ-000286,clearance_requirement,"secret"", ""classified"", ""cui""], ""forms"": Section 889 | section if the Offeror responds",unknown,REQ-000518,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,security,0.65,0.75
ROBJ-000287,clearance_requirement,"cui""], ""forms"": Section 889 | section if the Offeror responds | section 1758 of the",unknown,REQ-000518,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,security,0.65,0.75
ROBJ-000288,procurement_form_or_artifact,"drawings"": Section 889 | section if the Offeror responds | section 1758 of the Export Control Reform Act of 2018 | Section 102",unknown,REQ-000519,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_3.bin,certification,0.7,0.65
ROBJ-000289,staffing_requirement,qualifications and ability to perform as a contractor and provide the commodities described below.,yes,REQ-000520,dedd02b3424a4149b2823ccee9a76082,Patient Ceiling Lift Slings Replacement,dedd02b3424a4149b2823ccee9a76082_1.bin,staffing,0.85,0.8
ROBJ-000290,staffing_requirement,"qualifications""], ""certifications"":",unknown,REQ-000522,dedd02b3424a4149b2823ccee9a76082,Patient Ceiling Lift Slings Replacement,dedd02b3424a4149b2823ccee9a76082_1.bin,certification,0.65,0.55
ROBJ-000291,evaluation_factor,PRICE,unknown,REQ-000527,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,evaluation,0.85,0.55
ROBJ-000292,procurement_form_or_artifact,"SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS",unknown,REQ-000527,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,evaluation,0.85,0.65
ROBJ-000293,evaluation_factor,"evaluation factors"", ""basis for award""], ""proposal_instructions"": Section L | SECTION DESCRIPTION PAGE | Section I | Section B - Supplies",unknown,REQ-000532,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,evaluation,0.8,0.75
ROBJ-000294,evaluation_factor,"basis for award""], ""proposal_instructions"": Section L | SECTION DESCRIPTION PAGE | Section I | Section B - Supplies or Services | Secti",unknown,REQ-000532,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,evaluation,0.8,0.75
ROBJ-000295,pricing_requirement,"firm fixed price""], ""certifications"": Section L | SECTION DESCRIPTION PAGE | Section I | Section B - Supplies or Services | Section C. T",unknown,REQ-000535,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,certification,0.75,0.75
ROBJ-000296,pricing_requirement,"clin"", ""pricing"", ""firm fixed price""], ""certifications"": Section L | SECTION DESCRIPTION PAGE | Section I | Section B - Supp",unknown,REQ-000535,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,certification,0.75,0.75
ROBJ-000297,certification_requirement,"cmmc"", ""iso""], ""security"": Section L | SECTION DESCRIPTION PAGE | Section I | Section B - Supplies or Se",unknown,REQ-000538,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,certification,0.65,0.85
ROBJ-000298,clearance_requirement,"top secret"", ""classified"", ""background check""], ""justification"": Section L | SECTION DESCR",unknown,REQ-000539,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,security,0.7,0.85
ROBJ-000299,clearance_requirement,"secret"", ""top secret"", ""classified"", ""background check""], ""justification"": Section L |",unknown,REQ-000539,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,security,0.7,0.85
ROBJ-000300,procurement_form_or_artifact,"drawings"": Section L | SECTION DESCRIPTION PAGE | Section I | Section B - Supplies or Services | Section C. The maximum total c",unknown,REQ-000540,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,certification,0.7,0.75
ROBJ-000301,evaluation_factor,PRICE,unknown,REQ-000542,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_5.bin,evaluation,0.85,0.55
ROBJ-000302,procurement_form_or_artifact,"SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS",unknown,REQ-000542,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_5.bin,evaluation,0.85,0.65
