discovery_id,candidate_pattern,frequency,status,created_at
SD-001552,value selection will,1,review,2026-06-27 13:28:41
SD-001553,selection will be,1,review,2026-06-27 13:28:41
SD-001554,be conducted using,1,review,2026-06-27 13:28:41
SD-001555,conducted using the,1,review,2026-06-27 13:28:41
SD-001556,using the lowest,1,review,2026-06-27 13:28:41
SD-001557,price technically acceptable,1,review,2026-06-27 13:28:41
SD-001558,technically acceptable lpta,1,review,2026-06-27 13:28:41
SD-001559,acceptable lpta selection,1,review,2026-06-27 13:28:41
SD-001560,lpta selection process,1,review,2026-06-27 13:28:41
SD-001561,selection process in,1,review,2026-06-27 13:28:41
SD-001562,process in accordance,1,review,2026-06-27 13:28:41
SD-001563,with federal acquisition,1,review,2026-06-27 13:28:41
SD-001564,regulation far part,1,review,2026-06-27 13:28:41
SD-001565,far part 13,1,review,2026-06-27 13:28:41
SD-001566,part 13 simplified,1,review,2026-06-27 13:28:41
SD-001567,13 simplified acquisition,1,review,2026-06-27 13:28:41
SD-001568,simplified acquisition procedures,1,review,2026-06-27 13:28:41
SD-001569,acquisition procedures and,1,review,2026-06-27 13:28:41
SD-001570,procedures and far,1,review,2026-06-27 13:28:41
SD-001571,and far part,1,review,2026-06-27 13:28:41
SD-001572,far part 12,1,review,2026-06-27 13:28:41
SD-001573,part 12 acquisition,1,review,2026-06-27 13:28:41
SD-001574,12 acquisition of,1,review,2026-06-27 13:28:41
SD-001575,acquisition of commercial,1,review,2026-06-27 13:28:41
SD-001576,of commercial items,1,review,2026-06-27 13:28:41
SD-001577,a technical capability b,1,review,2026-06-27 13:28:41
SD-001578,technical capability b past,1,review,2026-06-27 13:28:41
SD-001579,capability b past performance,1,review,2026-06-27 13:28:41
SD-001580,b past performance c,1,review,2026-06-27 13:28:41
SD-001581,past performance c price,1,review,2026-06-27 13:28:41
SD-001582,performance c price this,1,review,2026-06-27 13:28:41
SD-001583,c price this competitive,1,review,2026-06-27 13:28:41
SD-001584,price this competitive best,1,review,2026-06-27 13:28:41
SD-001585,this competitive best value,1,review,2026-06-27 13:28:41
SD-001586,competitive best value selection,1,review,2026-06-27 13:28:41
SD-001587,best value selection will,1,review,2026-06-27 13:28:41
SD-001588,value selection will be,1,review,2026-06-27 13:28:41
SD-001589,selection will be conducted,1,review,2026-06-27 13:28:41
SD-001590,will be conducted using,1,review,2026-06-27 13:28:41
SD-001591,be conducted using the,1,review,2026-06-27 13:28:41
SD-001592,conducted using the lowest,1,review,2026-06-27 13:28:41
SD-001593,using the lowest price,1,review,2026-06-27 13:28:41
SD-001594,lowest price technically acceptable,1,review,2026-06-27 13:28:41
SD-001595,price technically acceptable lpta,1,review,2026-06-27 13:28:41
SD-001596,technically acceptable lpta selection,1,review,2026-06-27 13:28:41
SD-001597,acceptable lpta selection process,1,review,2026-06-27 13:28:41
SD-001598,lpta selection process in,1,review,2026-06-27 13:28:41
SD-001599,selection process in accordance,1,review,2026-06-27 13:28:41
SD-001600,process in accordance with,1,review,2026-06-27 13:28:41
SD-001601,accordance with federal acquisition,1,review,2026-06-27 13:28:41
SD-001602,with federal acquisition regulation,1,review,2026-06-27 13:28:41
SD-001603,acquisition regulation far part,1,review,2026-06-27 13:28:41
SD-001604,regulation far part 13,1,review,2026-06-27 13:28:41
SD-001605,far part 13 simplified,1,review,2026-06-27 13:28:41
SD-001606,part 13 simplified acquisition,1,review,2026-06-27 13:28:41
SD-001607,13 simplified acquisition procedures,1,review,2026-06-27 13:28:41
SD-001608,simplified acquisition procedures and,1,review,2026-06-27 13:28:41
SD-001609,acquisition procedures and far,1,review,2026-06-27 13:28:41
SD-001610,procedures and far part,1,review,2026-06-27 13:28:41
SD-001611,and far part 12,1,review,2026-06-27 13:28:41
SD-001612,far part 12 acquisition,1,review,2026-06-27 13:28:41
SD-001613,part 12 acquisition of,1,review,2026-06-27 13:28:41
SD-001614,12 acquisition of commercial,1,review,2026-06-27 13:28:41
SD-001615,acquisition of commercial items,1,review,2026-06-27 13:28:41
SD-001616,although the,1,review,2026-06-27 13:28:41
SD-001617,capability factor,1,review,2026-06-27 13:28:41
SD-001618,factor is,1,review,2026-06-27 13:28:41
SD-001619,of paramount,1,review,2026-06-27 13:28:41
SD-001620,paramount consideration,1,review,2026-06-27 13:28:41
SD-001621,consideration in,1,review,2026-06-27 13:28:41
SD-001622,the award,1,review,2026-06-27 13:28:41
SD-001623,award of,1,review,2026-06-27 13:28:41
SD-001624,contract past,1,review,2026-06-27 13:28:41
SD-001625,performance and,1,review,2026-06-27 13:28:41
SD-001626,price are,1,review,2026-06-27 13:28:41
SD-001627,are also,1,review,2026-06-27 13:28:41
SD-001628,also important,1,review,2026-06-27 13:28:41
SD-001629,important to,1,review,2026-06-27 13:28:41
SD-001630,the overall,1,review,2026-06-27 13:28:41
SD-001631,overall contract,1,review,2026-06-27 13:28:41
SD-001632,contract award,1,review,2026-06-27 13:28:41
SD-001633,award decision,1,review,2026-06-27 13:28:41
SD-001634,although the technical,1,review,2026-06-27 13:28:41
SD-001635,technical capability factor,1,review,2026-06-27 13:28:41
SD-001636,capability factor is,1,review,2026-06-27 13:28:41
SD-001637,factor is of,1,review,2026-06-27 13:28:41
SD-001638,is of paramount,1,review,2026-06-27 13:28:41
SD-001639,of paramount consideration,1,review,2026-06-27 13:28:41
SD-001640,paramount consideration in,1,review,2026-06-27 13:28:41
SD-001641,consideration in the,1,review,2026-06-27 13:28:41
SD-001642,in the award,1,review,2026-06-27 13:28:41
SD-001643,the award of,1,review,2026-06-27 13:28:41
SD-001644,award of the,1,review,2026-06-27 13:28:41
SD-001645,the contract past,1,review,2026-06-27 13:28:41
SD-001646,contract past performance,1,review,2026-06-27 13:28:41
SD-001647,past performance and,1,review,2026-06-27 13:28:41
SD-001648,performance and price,1,review,2026-06-27 13:28:41
SD-001649,and price are,1,review,2026-06-27 13:28:41
SD-001650,price are also,1,review,2026-06-27 13:28:41
SD-001651,are also important,1,review,2026-06-27 13:28:41
SD-001652,also important to,1,review,2026-06-27 13:28:41
SD-001653,important to the,1,review,2026-06-27 13:28:41
SD-001654,to the overall,1,review,2026-06-27 13:28:41
SD-001655,the overall contract,1,review,2026-06-27 13:28:41
SD-001656,overall contract award,1,review,2026-06-27 13:28:41
SD-001657,contract award decision,1,review,2026-06-27 13:28:41
SD-001658,although the technical capability,1,review,2026-06-27 13:28:41
SD-001659,the technical capability factor,1,review,2026-06-27 13:28:41
SD-001660,technical capability factor is,1,review,2026-06-27 13:28:41
SD-001661,capability factor is of,1,review,2026-06-27 13:28:41
SD-001662,factor is of paramount,1,review,2026-06-27 13:28:41
SD-001663,is of paramount consideration,1,review,2026-06-27 13:28:41
SD-001664,of paramount consideration in,1,review,2026-06-27 13:28:41
SD-001665,paramount consideration in the,1,review,2026-06-27 13:28:41
SD-001666,consideration in the award,1,review,2026-06-27 13:28:41
SD-001667,in the award of,1,review,2026-06-27 13:28:41
SD-001668,the award of the,1,review,2026-06-27 13:28:41
SD-001669,award of the contract,1,review,2026-06-27 13:28:41
SD-001670,of the contract past,1,review,2026-06-27 13:28:41
SD-001671,the contract past performance,1,review,2026-06-27 13:28:41
SD-001672,contract past performance and,1,review,2026-06-27 13:28:41
SD-001673,past performance and price,1,review,2026-06-27 13:28:41
SD-001674,performance and price are,1,review,2026-06-27 13:28:41
SD-001675,and price are also,1,review,2026-06-27 13:28:41
SD-001676,price are also important,1,review,2026-06-27 13:28:41
SD-001677,are also important to,1,review,2026-06-27 13:28:41
SD-001678,also important to the,1,review,2026-06-27 13:28:41
SD-001679,important to the overall,1,review,2026-06-27 13:28:41
SD-001680,to the overall contract,1,review,2026-06-27 13:28:41
SD-001681,the overall contract award,1,review,2026-06-27 13:28:41
SD-001682,overall contract award decision,1,review,2026-06-27 13:28:41
SD-001683,one award,1,review,2026-06-27 13:28:41
SD-001684,deemed responsible,1,review,2026-06-27 13:28:41
SD-001685,responsible in,1,review,2026-06-27 13:28:41
SD-001686,the solicitations,1,review,2026-06-27 13:28:41
SD-001687,solicitations requirements,1,review,2026-06-27 13:28:41
SD-001688,lowest evaluated,1,review,2026-06-27 13:28:41
SD-001689,evaluated price,1,review,2026-06-27 13:28:41
SD-001690,price with,1,review,2026-06-27 13:28:41
SD-001691,an acceptable,1,review,2026-06-27 13:28:41
SD-001692,acceptable rating,1,review,2026-06-27 13:28:41
SD-001693,rating in,1,review,2026-06-27 13:28:41
SD-001694,capability assessment,1,review,2026-06-27 13:28:41
SD-001695,one award will,1,review,2026-06-27 13:28:41
SD-001696,offeror who is,1,review,2026-06-27 13:28:41
SD-001697,who is deemed,1,review,2026-06-27 13:28:41
SD-001698,is deemed responsible,1,review,2026-06-27 13:28:41
SD-001699,deemed responsible in,1,review,2026-06-27 13:28:41
SD-001700,responsible in accordance,1,review,2026-06-27 13:28:41
SD-001701,with far part,1,review,2026-06-27 13:28:41
SD-001702,far part 9,1,review,2026-06-27 13:28:41
SD-001703,part 9 whose,1,review,2026-06-27 13:28:41
SD-001704,9 whose quote,1,review,2026-06-27 13:28:41
SD-001705,conforms to the,1,review,2026-06-27 13:28:41
SD-001706,to the solicitations,1,review,2026-06-27 13:28:41
SD-001707,the solicitations requirements,1,review,2026-06-27 13:28:41
SD-001708,solicitations requirements and,1,review,2026-06-27 13:28:41
SD-001709,requirements and is,1,review,2026-06-27 13:28:41
SD-001710,and is the,1,review,2026-06-27 13:28:41
SD-001711,is the lowest,1,review,2026-06-27 13:28:41
SD-001712,the lowest evaluated,1,review,2026-06-27 13:28:41
SD-001713,lowest evaluated price,1,review,2026-06-27 13:28:41
SD-001714,evaluated price with,1,review,2026-06-27 13:28:41
SD-001715,price with an,1,review,2026-06-27 13:28:41
SD-001716,with an acceptable,1,review,2026-06-27 13:28:41
SD-001717,an acceptable rating,1,review,2026-06-27 13:28:41
SD-001718,acceptable rating in,1,review,2026-06-27 13:28:41
SD-001719,rating in the,1,review,2026-06-27 13:28:41
SD-001720,in the technical,1,review,2026-06-27 13:28:41
SD-001721,technical capability assessment,1,review,2026-06-27 13:28:41
SD-001722,one award will be,1,review,2026-06-27 13:28:41
SD-001723,the offeror who is,1,review,2026-06-27 13:28:41
SD-001724,offeror who is deemed,1,review,2026-06-27 13:28:41
SD-001725,who is deemed responsible,1,review,2026-06-27 13:28:41
SD-001726,is deemed responsible in,1,review,2026-06-27 13:28:41
SD-001727,deemed responsible in accordance,1,review,2026-06-27 13:28:41
SD-001728,responsible in accordance with,1,review,2026-06-27 13:28:41
SD-001729,accordance with far part,1,review,2026-06-27 13:28:41
SD-001730,with far part 9,1,review,2026-06-27 13:28:41
SD-001731,far part 9 whose,1,review,2026-06-27 13:28:41
SD-001732,part 9 whose quote,1,review,2026-06-27 13:28:41
SD-001733,9 whose quote conforms,1,review,2026-06-27 13:28:41
SD-001734,quote conforms to the,1,review,2026-06-27 13:28:41
SD-001735,conforms to the solicitations,1,review,2026-06-27 13:28:41
SD-001736,to the solicitations requirements,1,review,2026-06-27 13:28:41
SD-001737,the solicitations requirements and,1,review,2026-06-27 13:28:41
SD-001738,solicitations requirements and is,1,review,2026-06-27 13:28:41
SD-001739,requirements and is the,1,review,2026-06-27 13:28:41
SD-001740,and is the lowest,1,review,2026-06-27 13:28:41
SD-001741,is the lowest evaluated,1,review,2026-06-27 13:28:41
SD-001742,the lowest evaluated price,1,review,2026-06-27 13:28:41
SD-001743,lowest evaluated price with,1,review,2026-06-27 13:28:41
SD-001744,evaluated price with an,1,review,2026-06-27 13:28:41
SD-001745,price with an acceptable,1,review,2026-06-27 13:28:41
SD-001746,with an acceptable rating,1,review,2026-06-27 13:28:41
SD-001747,an acceptable rating in,1,review,2026-06-27 13:28:41
SD-001748,acceptable rating in the,1,review,2026-06-27 13:28:41
SD-001749,rating in the technical,1,review,2026-06-27 13:28:41
SD-001750,in the technical capability,1,review,2026-06-27 13:28:41
SD-001751,the technical capability assessment,1,review,2026-06-27 13:28:41
SD-001752,quotes that,1,review,2026-06-27 13:28:41
SD-001753,that exceed,1,review,2026-06-27 13:28:41
SD-001754,exceed the,1,review,2026-06-27 13:28:41
SD-001755,the evaluation,1,review,2026-06-27 13:28:41
SD-001756,criteria will,1,review,2026-06-27 13:28:41
SD-001757,not receive,1,review,2026-06-27 13:28:41
SD-001758,receive higher,1,review,2026-06-27 13:28:41
SD-001759,higher ratings,1,review,2026-06-27 13:28:41
SD-001760,quotes that exceed,1,review,2026-06-27 13:28:41
SD-001761,that exceed the,1,review,2026-06-27 13:28:41
SD-001762,exceed the evaluation,1,review,2026-06-27 13:28:41
SD-001763,the evaluation criteria,1,review,2026-06-27 13:28:41
SD-001764,evaluation criteria will,1,review,2026-06-27 13:28:41
SD-001765,criteria will not,1,review,2026-06-27 13:28:41
SD-001766,will not receive,1,review,2026-06-27 13:28:41
SD-001767,not receive higher,1,review,2026-06-27 13:28:41
SD-001768,receive higher ratings,1,review,2026-06-27 13:28:41
SD-001769,quotes that exceed the,1,review,2026-06-27 13:28:41
SD-001770,that exceed the evaluation,1,review,2026-06-27 13:28:41
SD-001771,exceed the evaluation criteria,1,review,2026-06-27 13:28:41
SD-001772,the evaluation criteria will,1,review,2026-06-27 13:28:41
SD-001773,evaluation criteria will not,1,review,2026-06-27 13:28:41
SD-001774,criteria will not receive,1,review,2026-06-27 13:28:41
SD-001775,will not receive higher,1,review,2026-06-27 13:28:41
SD-001776,not receive higher ratings,1,review,2026-06-27 13:28:41
SD-001777,offeror fails,1,review,2026-06-27 13:28:41
SD-001778,fails to,1,review,2026-06-27 13:28:41
SD-001779,meet all,1,review,2026-06-27 13:28:41
SD-001780,all solicitation,1,review,2026-06-27 13:28:41
SD-001781,solicitation requirements,1,review,2026-06-27 13:28:41
SD-001782,government may,1,review,2026-06-27 13:28:41
SD-001783,not make,1,review,2026-06-27 13:28:41
SD-001784,that offeror,1,review,2026-06-27 13:28:41
SD-001785,if an offeror,1,review,2026-06-27 13:28:41
SD-001786,an offeror fails,1,review,2026-06-27 13:28:41
SD-001787,offeror fails to,1,review,2026-06-27 13:28:41
SD-001788,fails to meet,1,review,2026-06-27 13:28:41
SD-001789,to meet all,1,review,2026-06-27 13:28:41
SD-001790,meet all solicitation,1,review,2026-06-27 13:28:41
SD-001791,all solicitation requirements,1,review,2026-06-27 13:28:41
SD-001792,solicitation requirements the,1,review,2026-06-27 13:28:41
SD-001793,requirements the government,1,review,2026-06-27 13:28:41
SD-001794,the government may,1,review,2026-06-27 13:28:41
SD-001795,government may not,1,review,2026-06-27 13:28:41
SD-001796,may not make,1,review,2026-06-27 13:28:41
SD-001797,not make an,1,review,2026-06-27 13:28:41
SD-001798,make an award,1,review,2026-06-27 13:28:41
SD-001799,an award to,1,review,2026-06-27 13:28:41
SD-001800,award to that,1,review,2026-06-27 13:28:41
SD-001801,to that offeror,1,review,2026-06-27 13:28:41
SD-001802,if an offeror fails,1,review,2026-06-27 13:28:41
SD-001803,an offeror fails to,1,review,2026-06-27 13:28:41
SD-001804,offeror fails to meet,1,review,2026-06-27 13:28:41
SD-001805,fails to meet all,1,review,2026-06-27 13:28:41
SD-001806,to meet all solicitation,1,review,2026-06-27 13:28:41
SD-001807,meet all solicitation requirements,1,review,2026-06-27 13:28:41
SD-001808,all solicitation requirements the,1,review,2026-06-27 13:28:41
SD-001809,solicitation requirements the government,1,review,2026-06-27 13:28:41
SD-001810,requirements the government may,1,review,2026-06-27 13:28:41
SD-001811,the government may not,1,review,2026-06-27 13:28:41
SD-001812,government may not make,1,review,2026-06-27 13:28:41
SD-001813,may not make an,1,review,2026-06-27 13:28:41
SD-001814,not make an award,1,review,2026-06-27 13:28:41
SD-001815,make an award to,1,review,2026-06-27 13:28:41
SD-001816,an award to that,1,review,2026-06-27 13:28:41
SD-001817,award to that offeror,1,review,2026-06-27 13:28:41
SD-001818,the lpta,1,review,2026-06-27 13:28:41
SD-001819,lpta source,1,review,2026-06-27 13:28:41
SD-001820,process does,1,review,2026-06-27 13:28:41
SD-001821,not permit,1,review,2026-06-27 13:28:41
SD-001822,permit tradeoffs,1,review,2026-06-27 13:28:41
SD-001823,tradeoffs between,1,review,2026-06-27 13:28:41
SD-001824,between price,1,review,2026-06-27 13:28:41
SD-001825,non price,1,review,2026-06-27 13:28:41
SD-001826,price factors,1,review,2026-06-27 13:28:41
SD-001827,the lpta source,1,review,2026-06-27 13:28:41
SD-001828,lpta source selection,1,review,2026-06-27 13:28:41
SD-001829,source selection process,1,review,2026-06-27 13:28:41
SD-001830,selection process does,1,review,2026-06-27 13:28:41
SD-001831,process does not,1,review,2026-06-27 13:28:41
SD-001832,does not permit,1,review,2026-06-27 13:28:41
SD-001833,not permit tradeoffs,1,review,2026-06-27 13:28:41
SD-001834,permit tradeoffs between,1,review,2026-06-27 13:28:41
