issue_type,contract_number,supplier,value
zero_value,EN578-055605/654/EI,Noverka Conseil,0.0
zero_value,EN578-055605/648/EI,Miipe,0.0
zero_value,EN578-055605/646/EI,Mentor Tech Source,0.0
zero_value,EN578-055605/647/EI,Merak Systems Corportation,0.0
zero_value,EN578-055605/640/EI,Lgs Group Consulting Societe Conseil Groupe Lgs,0.0
zero_value,EN578-055605/638/EI,Bronson Consulting Group,0.0
zero_value,EN578-055605/639/EI,Leveragetek It Solutions,0.0
zero_value,EN578-055605/643/EI,Locus Systems,0.0
zero_value,EN578-055605/644/EI,Marcomm,0.0
zero_value,EN578-055605/645/EI,Mda Systems,0.0
zero_value,EN578-055605/674/EI,Talentlab,0.0
zero_value,EN578-055605/675/EI,Tata Consultancy Services,0.0
zero_value,EN578-055605/676/EI,Teambuilder Consulting,0.0
zero_value,EN578-055605/677/EI,Templates 4 Business,0.0
zero_value,EN578-055605/678/EI,Source Staffing Solutions,0.0
zero_value,EN578-055605/679/EI,Tiree,0.0
zero_value,EN578-055605/680/EI,Turtle Island Staffing,0.0
zero_value,EN578-055605/685/EI,Bridgepath Teema Solutions Group In Joint Venture,0.0
zero_value,EN578-055605/681/EI,Workdynamics Technologies,0.0
zero_value,EN578-055605/682/EI,D4Is Projexia,0.0
zero_value,EN578-055605/683/EI,Acosys Consulting Services Tundra Temporary Services In Joint Venture,0.0
zero_value,EN578-055605/684/EI,Apikan Consulting,0.0
zero_value,EN578-055605/700/EI,Kleins Consulting,0.0
zero_value,EN578-055605/701/EI,Excelsa Technologies Consulting,0.0
zero_value,EN578-055605/702/EI,It Net Ottawa,0.0
zero_value,EN578-055605/703/EI,Proex,0.0
zero_value,EN578-055605/704/EI,Robertson And,0.0
zero_value,EN578-055605/705/EI,Valcom Consulting Group,0.0
zero_value,EN578-055605/706/EI,Red Mobile Consulting,0.0
zero_value,EN578-055605/707/EI,6156487,0.0
zero_value,EN578-055605/695/EI,Tyurtle Technologies,0.0
zero_value,EN578-055605/692/EI,Strata 360 Qaujimautik Systems In Joint Venture,0.0
zero_value,EN578-055605/693/EI,Insa Cjv,0.0
zero_value,EN578-055605/696/EI,DELOITTE,0.0
zero_value,EN578-055605/688/EI,Team Maplesoft Momentum Rcgt,0.0
zero_value,EN578-055605/690/EI,Privity Systems Backbone Technology Totally Connected Security And Forensics In Joint Venture,0.0
zero_value,EN578-055605/691/EI,Rightit Venture,0.0
zero_value,EN578-055605/738/EI,Zernam Enterprise,0.0
zero_value,EN578-055605/739/EI,Dwp Solutions Nortak Software In Joint Venture,0.0
zero_value,EN578-055605/740/EI,Team Nattiq,0.0
zero_value,EN578-055605/736/EI,Rockwell Collins,0.0
zero_value,EN578-055605/731/EI,Nova Networks,0.0
zero_value,EN578-055605/733/EI,Projexia,0.0
zero_value,EN578-055605/734/EI,Proviso Services,0.0
zero_value,EN578-055605/724/EI,Isheva,0.0
zero_value,EN578-055605/725/EI,Jumping Elephants,0.0
zero_value,EN578-055605/726/EI,Knowledge Providers,0.0
zero_value,EN578-055605/727/EI,Leo Pisces Services Group,0.0
zero_value,EN578-055605/728/EI,LOCKHEED MARTIN CANADA,0.0
zero_value,EN578-055605/730/EI,Newfound Recruiting,0.0
zero_value,EN578-055605/732/EI,Orangutech,0.0
zero_value,EN578-055605/720/EI,General Dynamics,0.0
zero_value,EN578-055605/722/EI,Groupe In Rgy Consultation Group In Rgy Consulting,0.0
zero_value,EN578-055605/723/EI,Hitachi Data Systems,0.0
zero_value,EN578-055605/718/EI,Four Point Solutions,0.0
zero_value,EN578-055605/717/EI,Facilite Informatique,0.0
zero_value,EN578-055605/708/EI,Mighty Purpose,0.0
zero_value,EN578-055605/709/EI,Adhartas Consulting,0.0
zero_value,EN578-055605/710/EI,Avaleris,0.0
zero_value,EN578-055605/711/EI,Averna Technologies,0.0
zero_value,EN578-055605/712/EI,Beyond Technologies Consulting,0.0
zero_value,EN578-055605/713/EI,Ca,0.0
zero_value,EN578-055605/714/EI,Compusult,0.0
zero_value,EN578-055605/697/EI,Act,0.0
zero_value,EN578-055605/715/EI,Datazoom Solutions,0.0
zero_value,EN578-055605/741/EI,It Net Ottawa Kpmg In Joint Venture,0.0
zero_value,EN578-055605/743/EI,Team Koroc Isheva,0.0
zero_value,EN578-055605/744/EI,Mc Wright And Associates Howard W Stiff Sizeable Funding Max Rein In Joint Venture,0.0
zero_value,EN578-055605/745/EI,Procom Consultants Group Emerion In Joint Venture,0.0
zero_value,EN578-055605/746/EI,Trm Technologies Bp And M Government Im And It Consulting In Joint Venture,0.0
zero_value,W0130-14A009/001/CW,Anishinabe Printing,0.0
zero_value,EN578-100808/104/EE,Entrust,0.0
zero_value,E60ZT-120001/573/ZT,Janam Publications,0.0
zero_value,B8817-120110/001/PR,Scythes,0.0
zero_value,EN578-141760/015/CY,Minacs Group,0.0
zero_value,W8486-122416/002/HS,Steeple,0.0
zero_value,E0276-142317/002/VAN,Dialog Bc Architecture Engineering Interior Design Planning,0.0
zero_value,T8493-120021/001/CAG,Professional Aviation Assocates,0.0
zero_value,W8486-122908/001/HS,Krown Corporate,0.0
zero_value,W8476-144678/001/HS,Omega Lift Distributors,0.0
zero_value,5FB0A-08P076/001/BK,General Dynamics Ordnance And Tactical Systems,0.0
zero_value,E60ZT-120001/550/ZT,Wsp,0.0
zero_value,W8486-08SP0G/001/PD,Ropack,0.0
zero_value,5P301-090972/002/ZH,Workplace Medical,0.0
zero_value,E0276-022089/001/PWY,Kone,0.0
zero_value,T8493-120018/002/CAG,Mr Airframe,0.0
zero_value,T8493-120018/001/CAG,Discovery Air Technical Services,0.0
zero_value,E60LM-110015/010/LM,P And R Services,0.0
zero_value,E60LM-110015/008/LM,Royal Moving And Storage Ottawa,0.0
zero_value,E60LM-110015/011/LM,Nattiq,0.0
zero_value,E60LM-110015/005/LM,1147603 Ontario,0.0
zero_value,E60LM-110015/007/LM,Sheffield Moving And Storage,0.0
zero_value,E60LM-110015/001/LM,Simplex Industries,0.0
zero_value,E60LM-110015/002/LM,Cassidys Transfer And Storage,0.0
zero_value,E60LM-110015/004/LM,3354709,0.0
zero_value,F6855-133129/004/OLZ,Canadian Maritime Engineering,0.0
zero_value,F6855-133129/005/OLZ,D F Barnes,0.0
zero_value,EN578-055605/742/EI,Judge International,0.0
zero_value,W010C-12C178/005/PWA,Teak Tree Enterprises,0.0
zero_value,W010C-12C178/008/PWA,Bunrich Trucking,0.0
zero_value,W010C-12C178/001/PWA,Bruce A Saulnier,0.0
zero_value,W010C-12C178/002/PWA,Edmonds Landscape And Construction Services,0.0
zero_value,W010C-12C178/004/PWA,Call Me Excavating,0.0
zero_value,T8493-120019/002/CAG,Western Avionics,0.0
zero_value,T8493-120019/001/CAG,Wright Instruments,0.0
zero_value,EN891-141052/001/CW,Asl Envelope A Division Of Asl Printfx,0.0
zero_value,W0102-117502/001/HAL,C And L Boatworks,0.0
zero_value,W010C-12C178/003/PWA,Mcadoos Lawn Care,0.0
zero_value,EW479-130790/009/EDM,Amec Foster Wheeler Environment And Infrastructure,0.0
zero_value,EW479-130790/008/EDM,Als Environmental,0.0
zero_value,EW479-130790/012/EDM,Cordillera Consulting,0.0
zero_value,EW479-130790/010/EDM,Saskatchewan Research Council,0.0
zero_value,EW479-130790/011/EDM,Axys Analytical Services,0.0
zero_value,E6MON-130003/001/MTA,Compass Minerals,0.0
zero_value,EF928-112903/001/MTC,Technorem Forage Metropolitain In Joint Venture,0.0
zero_value,EF928-112903/004/MTC,Groupe Akifer 9080 9252 Quibec In Joint Venture,0.0
zero_value,EF928-112903/003/MTC,Sanexen Services Environnementaux,0.0
zero_value,EF928-112903/005/MTC,Dessau,0.0
zero_value,E60LP-130002/342/LP,Best Western Macies Hotel,0.0
zero_value,W010C-12C178/007/PWA,Gale Force Yard Maintenance Services,0.0
zero_value,W8486-122119/001/HS,Tempo Aerospace,0.0
zero_value,23240-150226/001/HP,Volkswagen Group,0.0
zero_value,E6VIC-140007/009/VIC,Island Eggs Sales,0.0
zero_value,E60ZT-120001/425/ZT,G Squared Software,0.0
zero_value,E60ZT-120001/598/ZT,Recovermypc,0.0
zero_value,E60ZT-120001/608/ZT,Timmins Management Consulting,0.0
zero_value,E60ZT-120001/587/ZT,Mrs,0.0
zero_value,E60ZT-120001/577/ZT,Levis Madore Et Associes,0.0
zero_value,E60ZT-120001/534/ZT,Djj Consultants,0.0
zero_value,E60ZT-120001/532/ZT,Diversity Trainers Plus,0.0
zero_value,E60ZT-120001/547/ZT,Gerard W Lewis,0.0
zero_value,E60ZT-120001/544/ZT,Franklin Sabourin Consulting,0.0
zero_value,EF930-120038/003/MTC,Wsp,0.0
zero_value,EF930-120038/001/MTC,Dessau,0.0
zero_value,EF930-120038/005/MTC,Bpr Infrastructure,0.0
zero_value,EF930-120038/002/MTC,Cegertec Experts Conseils,0.0
zero_value,EF930-120038/004/MTC,Snc Lavalin Division Ingenierie Generale Et Environnement Quebec,0.0
zero_value,W8482-145907/001/HN,Seacoast A Division Of Polifibra 1987,0.0
zero_value,EF928-142680/004/MTC,Blumetric Environmental,0.0
zero_value,W8482-156428/001/HP,Unisource Technology,0.0
zero_value,E60ZN-13TSPS/327/ZN,Orbis Risk Consulting,0.0
zero_value,E60ZN-13TSPS/119/ZN,Pleiad,0.0
zero_value,W3555-081592/001/HAL,Bae Systems,0.0
zero_value,E60ZN-13TSPS/212/ZN,Sterlingbackcheck,0.0
zero_value,E60ZN-13TSSB/024/ZN,Sterlingbackcheck,0.0
zero_value,E60ZT-120001/613/ZT,Centre For Executive Leadership,0.0
zero_value,EN966-140305/071/ZF,Melanie Bernard,0.0
zero_value,E60LP-130003/097/LP,Sleep Inn Muskoka,0.0
zero_value,EN578-150229/001/QF,Serco Marine,0.0
zero_value,EN578-150229/002/QF,Allswater Naval Architects And Engineers,0.0
zero_value,EN578-150229/003/QF,Bmt Fleet Technology,0.0
zero_value,EN578-150229/004/QF,Fleetway,0.0
zero_value,EN578-150229/005/QF,Gastops,0.0
zero_value,EN578-150229/006/QF,Lengkeek Vessel Engineering,0.0
zero_value,EN578-150229/007/QF,Qinetiq,0.0
zero_value,EN966-140305/039/ZF,Cobalt,0.0
zero_value,W8484-148033/001/PI,Fire Safety,0.0
zero_value,EP486-070012/003/ZG,Rbc Capital Markets,0.0
zero_value,EP486-070012/001/ZG,Td Securities Realty Group,0.0
zero_value,EP486-070012/006/ZG,BGIS / BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,0.0
zero_value,EP486-070012/005/ZG,Bmo Capital Markets Real Estate,0.0
zero_value,EF928-120391/005/MTC,Claw Environmental Services,0.0
zero_value,EF928-120391/004/MTC,Sanexen Services Environnementaux,0.0
zero_value,EF928-120391/002/MTC,Cjb Environnement,0.0
zero_value,EF928-120391/001/MTC,Qikiqtaaluk Environmental,0.0
zero_value,E60LP-130002/366/LP,Parry Sound Comfort Inn,0.0
zero_value,E60LP-130002/426/LP,Truro Comfort Inn,0.0
zero_value,E60LP-130002/491/LP,Les Suites Victoria,0.0
zero_value,E60LP-130002/531/LP,Belleville Comfort Inn,0.0
zero_value,EN966-140305/034/ZF,Ethel Martin,0.0
zero_value,EN966-140305/009/ZF,Anita L Portier,0.0
zero_value,EN966-140305/008/ZF,Sematos,0.0
zero_value,EN966-140305/084/ZF,Paul Rooke,0.0
zero_value,EN966-140305/098/ZF,Anagramme,0.0
zero_value,EN966-140305/099/ZF,Le Groupe Syntagme,0.0
zero_value,EN966-140305/100/ZF,Tradinter,0.0
zero_value,EN966-140305/106/ZF,Traductions Abs,0.0
zero_value,EN966-140305/123/ZF,Angele Rondeau,0.0
zero_value,EN578-100808/218/EE,Northern Micro,0.0
zero_value,21231-130001/001/MCT,Drsebastien Cohen Professional,0.0
zero_value,EN537-05IT01/062/EI,Coradix Technology Consulting,0.0
zero_value,EN537-05IT01/059/EI,Ipss Lloyd Werring Enterprises In A Joint Venture,0.0
zero_value,EN537-05IT01/058/EI,Anet Solutions,0.0
zero_value,EN537-05IT01/023/EI,C M,0.0
zero_value,EN537-05IT01/022/EI,Bir Consulting,0.0
zero_value,EN537-05IT01/007/EI,Computer Sciences,0.0
zero_value,EN537-05IT01/126/EI,Cdci Research,0.0
zero_value,EN537-05IT01/124/EI,Cisco Systems,0.0
zero_value,EN537-05IT01/120/EI,Ams Imaging,0.0
zero_value,EN537-05IT01/141/EI,Contax,0.0
zero_value,EN537-05IT01/138/EI,Procom,0.0
zero_value,EN537-05IT01/144/EI,Core Migration And Core It Consultants,0.0
zero_value,EN537-05IT01/152/EI,Bdo Ottawa,0.0
zero_value,EN537-05IT01/151/EI,Adhartas Consulting,0.0
zero_value,EN537-05IT01/099/EI,Teksystems,0.0
zero_value,EN537-05IT01/090/EI,Cae,0.0
zero_value,EN537-05IT01/107/EI,2Keys,0.0
zero_value,EN537-05IT01/109/EI,Cvl Information Solutions,0.0
zero_value,EN537-05IT01/066/EI,Cistel Technology,0.0
zero_value,EN537-05IT01/067/EI,Bp And M Consulting,0.0
zero_value,EN537-05IT01/065/EI,Onx Enterprise Solutions,0.0
zero_value,EN537-05IT01/070/EI,Msi,0.0
zero_value,EN537-05IT01/068/EI,Realdecoy,0.0
zero_value,EN537-05IT01/081/EI,Esper Consulting,0.0
zero_value,EN537-05IT01/079/EI,General Dynamics,0.0
zero_value,EN537-05IT01/073/EI,Ifathom,0.0
zero_value,EN537-05IT01/075/EI,Dessau,0.0
zero_value,EN537-05IT01/110/EI,Hitachi Data Systems,0.0
zero_value,EN537-05IT01/112/EI,Ernst And Young,0.0
zero_value,EN537-05IT01/104/EI,Open Text,0.0
zero_value,EN537-05IT01/100/EI,Pegasie Technologies,0.0
zero_value,EN537-05IT01/097/EI,Protegra Technology Group,0.0
zero_value,EN537-05IT01/098/EI,Emc Of,0.0
zero_value,EN537-05IT01/096/EI,Incad,0.0
zero_value,EN537-05IT01/154/EI,Manpower,0.0
zero_value,EN537-05IT01/153/EI,Ibiska Telecom,0.0
zero_value,EN537-05IT01/160/EI,Eclipsys Solutions,0.0
zero_value,EN537-05IT01/145/EI,Shore Consulting Group,0.0
zero_value,EN537-05IT01/148/EI,Holonics,0.0
zero_value,EN537-05IT01/150/EI,Kongsberg Geospatial,0.0
zero_value,EN537-05IT01/135/EI,Sas Institute,0.0
zero_value,EN537-05IT01/119/EI,Interis Consulting,0.0
zero_value,EN537-05IT01/111/EI,Metex,0.0
zero_value,EN537-05IT01/115/EI,Mda Systems,0.0
zero_value,EN537-05IT01/125/EI,Hexagon Safety And Infrastructure,0.0
zero_value,EN537-05IT01/003/EI,Groupe Alithya,0.0
zero_value,EN537-05IT01/011/EI,IBM CANADA,0.0
zero_value,EN537-05IT01/030/EI,N12 Consulting,0.0
zero_value,EN537-05IT01/026/EI,Epixus,0.0
zero_value,EN537-05IT01/061/EI,Mwco,0.0
zero_value,EN537-05IT01/049/EI,General Dynamics Information Technology,0.0
zero_value,EN537-05IT01/044/EI,Imtc,0.0
zero_value,EN537-05IT01/048/EI,LOCKHEED MARTIN CANADA,0.0
zero_value,EN537-05IT01/056/EI,Teradata,0.0
zero_value,EN537-05IT01/041/EI,Companies In Joint Venture,0.0
zero_value,EN537-05IT01/149/EI,Tata Consultancy Services,0.0
zero_value,EN537-05IT01/143/EI,Thales,0.0
zero_value,EN537-05IT01/131/EI,Teramach Technologies,0.0
zero_value,EN537-05IT01/130/EI,Print Operations Group,0.0
zero_value,EN537-05IT01/093/EI,Evision Softsim Technologies In Joint Venture,0.0
zero_value,EN537-05IT01/108/EI,Sylogix Consulting,0.0
zero_value,EN537-05IT01/074/EI,Telus,0.0
zero_value,EN537-05IT01/082/EI,Unisys Ottawa,0.0
zero_value,EN537-05IT01/069/EI,Stroma Service Consulting,0.0
zero_value,EN537-05IT01/063/EI,Dalian Enterprises And Coradix Technology Consulting In Joint Venture,0.0
zero_value,EN578-060502/153/ZT,Brainhunter Ottawa,0.0
zero_value,E60LP-130002/368/LP,Trenton Comfort Inn,0.0
zero_value,E60LP-130002/238/LP,Comfort Inn,0.0
zero_value,E60LP-130002/685/LP,Red Deer Lodge Hotel And Conference Centre,0.0
zero_value,E60ZH-070003/004/ZH,Team Modis,0.0
zero_value,E60ZH-070003/022/ZH,Olivus Learning,0.0
zero_value,E60ZH-070003/018/ZH,IBM CANADA,0.0
zero_value,E60ZH-070003/016/ZH,Gevc Interactive,0.0
zero_value,E60ZH-070003/092/ZH,Temas Management,0.0
zero_value,E60ZH-070003/102/ZH,Leadership Group,0.0
zero_value,E60ZH-070003/104/ZH,Valcom Consulting Group,0.0
zero_value,E60ZH-070003/108/ZH,Lansdowne Technologies,0.0
zero_value,E60ZH-070003/112/ZH,Modis,0.0
zero_value,E60ZH-070003/110/ZH,Mco Business Group,0.0
zero_value,E60ZH-070003/114/ZH,Redwood E Learning Systems,0.0
zero_value,E60ZH-070003/074/ZH,Lee Hecht Harrison Knightsbridge,0.0
zero_value,E60ZH-070003/080/ZH,Hyperactive Productions,0.0
zero_value,E60ZH-070003/076/ZH,Global Knowledge Network,0.0
zero_value,E60ZH-070003/078/ZH,Intersol Group,0.0
zero_value,E60ZH-070003/072/ZH,Ellicom,0.0
zero_value,E60ZH-070003/068/ZH,Cte Solutions,0.0
zero_value,E60ZH-070003/060/ZH,CALIAN,0.0
zero_value,E60ZH-070003/042/ZH,Algonquin College Corporate Training Centre,0.0
zero_value,E60ZH-070003/041/ZH,Lemmex Group Formerly Lemmex And Associates,0.0
zero_value,E60ZH-070003/044/ZH,Abpower Consulting,0.0
zero_value,E60ZH-070003/046/ZH,Altruistic Informatics Consulting,0.0
zero_value,E60ZH-070003/056/ZH,Cae,0.0
zero_value,E60ZH-070003/058/ZH,CALIAN,0.0
zero_value,E60ZH-070003/052/ZH,Bnh Expert Software,0.0
zero_value,E60ZH-070003/054/ZH,Spectra Interactive Learning,0.0
zero_value,E60ZH-070003/034/ZH,Samson And Associes Samson And Associates,0.0
zero_value,E60ZH-070003/036/ZH,Conseillers En Gestion Grv Management Consultants,0.0
zero_value,E60ZH-070003/038/ZH,Sbm Consultants,0.0
zero_value,E60ZH-070003/040/ZH,Adirondack Information Management Adirondack Information Management Redwood E Learning Systems In Joint Venture,0.0
zero_value,E60ZH-070003/030/ZH,Tlg Technologies For Learning Group,0.0
zero_value,E60ZH-070003/032/ZH,Vcan Group Dj Films Multimedia In Joint Venture,0.0
zero_value,E60ZH-070003/121/ZH,Objektive Consulting Milestone Digital Media Consultants In Joint Venture,0.0
zero_value,E60ZH-070003/120/ZH,Learning Tree International,0.0
zero_value,E60ZH-070003/119/ZH,Gsi International Consulting Group,0.0
zero_value,E60ZH-070003/125/ZH,Pensivo,0.0
zero_value,E60ZH-070003/128/ZH,Bates Project Management,0.0
zero_value,E60ZH-070003/124/ZH,Lnw Consulting,0.0
zero_value,E60ZH-070003/123/ZH,Retirement Planning Institute Linstitut De Planification De La Retraite L Paul Frechette Consulting Services,0.0
zero_value,E60ZH-070003/144/ZH,Qmr Consulting And Professional Staffing,0.0
zero_value,E60ZH-070003/148/ZH,Ketek Group General Partner Of Ketek Group,0.0
zero_value,E60ZH-070003/149/ZH,Masters Boychuk Consulting,0.0
zero_value,E60ZH-070003/129/ZH,Bnh Cls Team,0.0
zero_value,E60ZH-070003/130/ZH,Cache Consulting,0.0
zero_value,E60ZH-070003/134/ZH,4Forward,0.0
zero_value,E60ZH-070003/132/ZH,Performance Management Consultants,0.0
zero_value,E60ZH-070003/137/ZH,International Safety Research,0.0
zero_value,E60ZH-070003/139/ZH,LOCKHEED MARTIN CANADA,0.0
zero_value,E60ZH-070003/143/ZH,Promaxis Systems,0.0
zero_value,E60LM-110016/008/LM,Simplex Industries,0.0
zero_value,E60LM-110016/005/LM,Royal Moving And Storage Ottawa,0.0
zero_value,E60LM-110016/007/LM,Darcy Moving And Storage,0.0
zero_value,E60LM-110016/006/LM,Wills Transfer,0.0
zero_value,T8493-130004/001/CAG,Landmark Aviation,0.0
zero_value,EN537-05IT01/064/EI,Enterprise Systems And Solutions Group,0.0
zero_value,EN537-05IT01/072/EI,Conseillers En Gestion Et Informatique Cgi,0.0
zero_value,EN537-05IT01/080/EI,Lti Informatique Et Genie,0.0
zero_value,EN537-05IT01/077/EI,Adastra,0.0
zero_value,EN537-05IT01/078/EI,Microworks,0.0
zero_value,EN537-05IT01/076/EI,Anthony Macauley Associates,0.0
zero_value,EN537-05IT01/101/EI,Pacific Geotech Systems,0.0
zero_value,EN537-05IT01/102/EI,Empowered Networks,0.0
zero_value,EN537-05IT01/105/EI,Csdc Systems,0.0
zero_value,EN537-05IT01/103/EI,Maplesoft Group,0.0
zero_value,EN537-05IT01/084/EI,Jonah Group,0.0
zero_value,EN537-05IT01/033/EI,Robbins Gioia,0.0
zero_value,EN537-05IT01/086/EI,Accreon,0.0
zero_value,EN537-05IT01/132/EI,3M,0.0
zero_value,EN537-05IT01/134/EI,Locus Systems,0.0
zero_value,EN537-05IT01/129/EI,Serco Facilities Management,0.0
zero_value,EN537-05IT01/139/EI,In Touch Public Sector Group Ipsg,0.0
zero_value,EN537-05IT01/140/EI,Sigma Global Solutions,0.0
zero_value,EN537-05IT01/146/EI,Altruistic Informatics Consulting Apption In Joint Venture,0.0
zero_value,EN537-05IT01/147/EI,Altruistic Informatics Consulting,0.0
zero_value,EN537-05IT01/123/EI,Aversan,0.0
zero_value,EN537-05IT01/122/EI,Groupe Conseil Fxinnovation,0.0
zero_value,EN537-05IT01/114/EI,Ca,0.0
zero_value,EN537-05IT01/113/EI,Kti Kanatek Technologies,0.0
zero_value,EN537-05IT01/118/EI,Aurora Solutions,0.0
zero_value,EN537-05IT01/116/EI,Mgis,0.0
zero_value,EN537-05IT01/155/EI,Non Linear Creations,0.0
zero_value,EN537-05IT01/157/EI,Greenline Systems,0.0
zero_value,EN537-05IT01/159/EI,Performance Analytics,0.0
zero_value,EN537-05IT01/142/EI,Information Builders,0.0
zero_value,EN537-05IT01/040/EI,Bell Aliant Regional Communications Partnership,0.0
zero_value,EN537-05IT01/032/EI,Rad International,0.0
zero_value,EN537-05IT01/018/EI,Alika Internet Technologies,0.0
zero_value,EN537-05IT01/020/EI,Amec Foster Wheeler Environment And Infrastructure,0.0
zero_value,EN537-05IT01/046/EI,Emtec Infrastructure Services,0.0
zero_value,EN537-05IT01/051/EI,Thinkwrap Solutions,0.0
zero_value,E6MON-130005/001/MTA,Emballages Maska,0.0
zero_value,W8486-117256/001/QD,Exelis,0.0
zero_value,EF930-113843/007/MTC,Rubin And Rotman,0.0
zero_value,EF930-113843/001/MTC,D F S,0.0
zero_value,EF930-113843/002/MTC,Nfoe Et Associes Architectes,0.0
zero_value,EF930-113843/003/MTC,Bisson Fortin Et Associes Architectes,0.0
zero_value,EF930-113843/005/MTC,Birtz Bastien Architectes,0.0
zero_value,E60ZH-070003/118/ZH,Gevc Interactive,0.0
zero_value,E60ZH-070003/037/ZH,Sbm Consultants,0.0
zero_value,E60ZH-070003/035/ZH,Conseillers En Gestion Grv Management Consultants,0.0
zero_value,E60ZH-070003/033/ZH,Samson And Associes Samson And Associates,0.0
zero_value,E60ZH-070003/053/ZH,Spectra Interactive Learning,0.0
zero_value,E60ZH-070003/051/ZH,Bnh Expert Software,0.0
zero_value,E60ZH-070003/057/ZH,CALIAN,0.0
zero_value,E60ZH-070003/055/ZH,Cae,0.0
zero_value,E60ZH-070003/045/ZH,Altruistic Informatics Consulting,0.0
zero_value,E60ZH-070003/043/ZH,Abpower Consulting,0.0
zero_value,E60ZH-070003/059/ZH,CALIAN,0.0
zero_value,E60ZH-070003/067/ZH,Cte Solutions,0.0
zero_value,E60ZH-070003/071/ZH,Ellicom,0.0
zero_value,E60ZH-070003/073/ZH,Lee Hecht Harrison Knightsbridge,0.0
zero_value,E60ZH-070003/077/ZH,Intersol Group,0.0
zero_value,E60ZH-070003/075/ZH,Global Knowledge Network,0.0
zero_value,E60ZH-070003/079/ZH,Hyperactive Productions,0.0
zero_value,E60ZH-070003/085/ZH,Olivus Learning,0.0
zero_value,E60ZH-070003/109/ZH,Mco Business Group,0.0
zero_value,E60ZH-070003/107/ZH,Lansdowne Technologies,0.0
zero_value,E60ZH-070003/103/ZH,Valcom Consulting Group,0.0
zero_value,E60ZH-070003/100/ZH,Tlg Technologies For Learning Group,0.0
zero_value,E60ZH-070003/099/ZH,Vcan Group Dj Films Multimedia In Joint Venture,0.0
zero_value,E60ZH-070003/091/ZH,Temas Management,0.0
zero_value,EN966-140305/025/ZF,Cotraco Communications Et Traduction,0.0
zero_value,EN578-100808/132/EE,Cogniva,0.0
